SK_ID_CURR,TARGET
102174,0.9365102531262942
102193,0.9389689839562408
102198,0.997576433015669
102205,0.9390233682170008
102206,0.9388506556873732
102218,0.9388984023910995
102221,0.9489074919780504
102230,0.9322558384707774
102238,0.9299024555024261
102248,0.9975822428755963
102252,0.9389379052783432
102259,0.9977028616253159
102262,0.9367825360406037
102273,0.9976934136817565
102286,0.9975764328605923
102293,0.9389148279408626
102294,0.9352240549661333
102296,0.9368321577882018
102298,0.9389842484714167
102303,0.9390423628803249
102309,0.9321908835799111
102315,0.9296673323559437
102340,0.9977296913094806
102342,0.9974848973962541
102344,0.9975802190017338
102346,0.9321618576060935
102347,0.9977336433990636
102374,0.9321779344397655
102380,0.9389111835712931
102387,0.9298364075924503
102393,0.9321982218939575
102403,0.9297207261016506
102413,0.9298876564352292
102414,3.629328281857962e-08
102415,0.9320683835459418
102416,0.9367628544707183
102439,0.9389523700805579
102441,0.9416659527486866
102443,0.9389611278699724
102444,0.9389217190433577
102445,0.9363605162686216
102448,0.9354416398859746
102449,0.9368150690838173
102450,0.9428637628774134
102456,0.9418007411357777
102458,0.9388689419888246
102459,0.9416623786911626
102465,0.9298366495512514
102470,0.9426648879440407
102471,0.9367862031083956
102475,0.9322283058121161
102476,0.9389417551770044
102506,0.9299070524582945
102509,0.9322661842618377
102519,0.9975768974219411
102522,0.9366916300875876
102545,0.9295998360290919
102549,0.9427046849433512
102562,0.9368512800624353
102563,0.9418376503677027
102568,0.9298585183787874
102582,0.9322004129254071
102592,0.9298041982172245
102597,0.9297925089500051
102605,0.9322449223787722
102614,0.9297573595608506
102617,0.9348024469213874
102634,0.929977752068929
102652,0.936668220171836
102655,0.9294749711172795
102671,0.9974961723398573
102694,0.9984791779403254
102701,0.9390682096971606
102703,0.9368099146018324
102704,0.9975743336104232
102713,0.9974239773255879
102720,0.937116817650255
102731,0.9324124407947961
102733,0.9417094228029003
102749,0.9318489353713225
102755,0.9977062572131867
102763,0.9341714815017864
102770,0.9322547482409173
102772,0.9390219092750827
102799,0.9376459667560328
102838,0.9388913106025135
102854,0.9975735000682708
102862,0.9389859221398186
102863,0.9368479789476813
102867,0.9367479382944618
102868,0.9366795159195637
102878,0.9367504258874398
102887,0.9367990544833275
102898,0.9323039572131964
102904,0.9418047859960783
102912,0.942610622411771
102919,0.9977020308101258
102927,0.9366894133060629
102932,0.9321759261803895
102933,0.9418024469892088
102935,0.9974853841217225
102958,0.9389373222535335
102969,0.9353917927912596
102971,0.9389752792795983
102975,0.9299835093654998
102979,0.9389235911842236
102982,0.9359845340968739
102987,0.9322403239085348
102989,0.9376016692358269
102995,0.9975827133875719
102996,0.9342386195963692
103000,0.9974868524511898
103001,0.9389257997428538
103004,0.9975830663276063
103010,0.9389459646339482
103025,0.9423428578244419
103029,0.9300964782586009
103046,0.9390422438365646
103056,0.997578697098758
103062,0.9298256269601586
103078,0.9388000770330278
103083,0.9424385061871517
103092,0.9416972130327541
103096,0.9369202893784249
103097,0.9321485053719565
103102,0.9389766852625245
103112,0.9293613783867701
103132,0.997488449598664
103144,0.9428175087689374
103145,0.9390778616317967
103146,0.9426826545812216
103147,0.9455274796896849
103158,0.9959973723355072
103171,0.9322236276279287
103173,0.9356503571013198
103184,0.9363485179386963
103195,0.9389866417513949
103196,0.941542477874606
103206,0.9388682080694506
103230,0.9354823844954084
103231,0.9298890156907008
103232,0.9323194179484123
103239,0.9390138969637123
103240,0.9370910123822807
103243,0.9366838957463599
103252,0.9343101034103176
103258,0.9415201385005627
103259,0.9389149480818861
103279,0.9363421817867396
103280,0.9296604350873399
103286,0.9321818409316868
103287,0.9389142780341281
103290,0.9321621802395583
103298,0.9388914869860701
103315,0.9972047235466494
103319,0.5341232705472674
103334,0.9322144385950945
103336,0.9975784498498164
103345,0.9323043821577768
103368,0.9414813640615407
103371,0.9367277400097691
103377,0.936386186272144
103398,0.9417793174196978
103404,0.9974807278015777
103408,0.939305653939151
103410,0.9414760685451736
103418,0.936610031567977
103420,0.9389276241927187
103432,0.9368066979352587
103433,0.9388486544768553
103436,0.9321699328852758
103440,0.9321623731472449
103453,0.9322174095900747
103459,0.9301500571294533
103460,0.9975825674913236
103461,0.9423422549991404
103462,0.9428947057658605
103473,0.9451586722245441
103474,0.9365147710409041
103475,0.9321927769254612
103478,0.9390108336152264
103480,0.9389618969862871
103484,0.9423054378056125
103494,0.934075306913714
103513,0.9370655654323828
103515,0.9423905347729895
103516,0.938984607094776
103525,0.9369629107639026
103541,0.9390379169388648
103544,0.9297144018831079
103562,0.938951489672603
103570,0.9324882664987564
103572,0.9438848060119278
103574,0.9428054706001422
103575,0.9323656812297025
103591,0.9389485509256945
103594,0.9974081417962445
103609,0.9974515830101933
103613,0.997313895765818
103614,0.9977337523611447
103615,0.9974748728303804
103624,0.9406320964692727
103625,0.9322704978130102
103628,0.9389493736386638
103629,0.9367340114828937
103647,0.9352989724270974
103648,0.9296163487755472
103651,0.9419110685493902
103658,0.9366796505267952
103668,0.9350955383879713
103669,0.9368093803090725
103676,0.936758402868494
103682,0.9389931253112255
103683,0.99747455968587
103689,0.9352790445626585
103725,0.930105755711265
103733,0.9341219958327371
103744,0.9351884576976214
103762,0.9426917733678396
103771,0.997580577033433
103773,0.9305492703811403
103783,0.9452731741275682
103784,0.9418422613271485
103808,0.9974858676327244
103812,0.9976991287235565
103813,0.9429288234960117
103814,0.9973139393390242
103818,0.938964932739149
103824,0.9402275707604411
103828,0.9974879985660633
103830,0.9974889351237215
103840,0.9367515780417481
103842,0.9366934109590691
103847,0.9389974004400891
103848,0.9429686726231095
103851,0.9364830096782362
103854,0.9323027289022372
103857,0.9390252182456773
103861,0.9973134949985356
103862,0.9367223762036837
103865,0.9975781011577662
103870,0.941744636635034
103876,0.9389314472696356
103891,0.932714547546254
103908,0.9298599061759629
103914,0.9973151455133249
103918,0.9389155842802145
103940,0.9429147856610939
103963,0.936268278626626
103966,0.9387186538477055
103971,0.9393439082307978
103980,0.9362920133965679
103984,0.9976870722442204
103985,0.9369259389701758
103998,0.9373899358911426
104019,0.9388763659343001
104026,0.9320674291770328
104035,0.9389761579500024
104044,0.9418003119912276
104045,0.9359252700224027
104047,0.9388933559599132
104051,0.9975807586658016
104058,0.9975807097840975
104063,0.9388875928986302
104066,0.932258967394127
104087,0.9355633215378009
104089,0.9297288130957392
104095,0.9320761718837017
104098,0.9322580761815428
104104,0.9417038406986472
104110,0.9418109125546957
104120,0.9975750300054043
104122,0.9366115808309445
104131,0.929942833312668
104132,0.9418463501045842
104135,0.9972590114857031
104136,0.9389554853966343
104149,0.9298862020262126
104150,0.9975777107177412
104156,0.9368787429164442
104165,0.9425132103067333
104175,0.9377494613719798
104179,0.942131707470872
104184,0.9423436235055782
104206,0.997719983462886
104216,0.9420135308580301
104230,0.9430423153050641
104257,0.9401620251800239
104272,0.9363229504726847
104273,0.9298981579031763
104278,0.9974858120128371
104294,0.9297495959479384
104295,0.9362344011074422
104297,0.9298881729052525
104298,0.9390299624746516
104308,0.9321777343434842
104318,0.9417687325133793
104319,0.9977324589331457
104320,0.93222198867153
104327,0.9354141086657534
104334,0.9368882943773768
104344,0.9389350584585634
104350,0.9388531778068636
104351,0.9370629417721388
104354,0.932262010604501
104369,0.9425833677212987
104376,0.9423137260235342
104381,0.9321838374687197
104384,0.9426178511076073
104391,0.9974849358313687
104394,0.9321903772743146
104398,0.9425777355562013
104402,0.9298856141725578
104408,0.9975777043727778
104409,0.997491602818706
104410,0.9389428912769224
104412,0.9974863838885579
104417,0.9263129975014924
104424,0.9390471034128371
104426,0.9974882339823402
104435,0.9975762807673488
104445,0.9977309371760523
104458,0.9369069416599649
104460,0.9389419626164289
104466,0.9367507254366316
104472,0.9418671971942146
104473,0.9363861167475609
104479,0.9974874821940558
104480,0.9322978635911345
104482,0.9378664736388024
104499,0.9975704882934229
104501,0.9974940818737239
104502,0.929897494060279
104506,0.9418077893581001
104510,0.9300057425342433
104512,0.9971719830807688
104520,0.9322625259004649
104528,0.9389783040054555
104529,0.9388370566277444
104541,0.9424982421427036
104578,0.9974783983031378
104584,0.9353017918942611
104588,0.9371951268827617
104602,0.9368056705171711
104610,0.9974785702303296
104611,0.9368260426584902
104618,0.9321733214749554
104620,0.9417898680243361
104622,0.9297086928951479
104624,0.997787919265704
104625,0.9390768506561643
104634,0.93232439773783
104639,0.9389365702253463
104646,0.9323880694066714
104647,0.9417613810183253
104652,0.9298651596407772
104670,0.9975789449619302
104677,0.9975751170138136
104685,0.9389861548132183
104691,0.938876449559381
104696,0.997490542648993
104699,0.9974905562335716
104712,0.9455255213611523
104714,0.9389889999745675
104717,0.9973131643368954
104718,0.9322760112041639
104740,0.9353980702893436
104741,0.9453922654669221
104743,0.997484982987553
104744,0.9418761752972017
104747,0.938893114583339
104767,0.9367011369901146
104772,0.9427257227041369
104776,0.9390015543429968
104779,0.9975785320070369
104814,0.9388988548230941
104815,0.9297088277159334
104830,0.9300198892013946
104831,0.9323753007411659
104833,0.9364114583683496
104839,0.9368776660279181
104840,0.9389223643118622
104860,0.9353758586486012
104861,0.9365367736673764
104866,0.9368487881811376
104870,0.942783334187056
104877,0.9368628351223875
104878,0.997738767103842
104879,0.9322352534416846
104880,0.9389190613477537
104899,0.9389377894438822
104906,0.9977054222183588
104907,0.9389511293657944
104913,0.9368300194103749
104916,0.9461811149503031
104921,0.9368494791047813
104930,0.9366485390979569
104931,0.9369267030052948
104936,0.9570237253174165
104937,0.9351843892918087
104942,0.9389496786453861
104943,0.9321679994797727
104969,0.9389563757429041
104972,0.9390572496247558
104988,0.9368657186251
105013,0.9389287381772771
105015,0.938772000887722
105019,0.9976972742799266
105027,0.9975810466341264
105030,0.9389805873156911
105035,0.9322274295265593
105041,0.9977240917512381
105051,0.9368173257063381
105056,0.9975770331208421
105067,0.932302364753142
105071,0.9418594771625571
105072,0.997483198351156
105074,0.9389755143695714
105091,0.9321745545322343
105101,0.9390104601747137
105103,0.9322254739915495
105134,0.9321729424251469
105139,0.9389782877513912
105142,0.942868578912588
105146,0.9361016699037766
105163,0.9418853597536575
105168,0.9419595195280944
105172,0.9367960824519119
105176,0.9322470653113732
105195,0.9417558203724757
105196,0.9389956948465482
105197,0.9975764766808829
105203,0.929799839515606
105223,0.9356629652513425
105227,0.9975781100423571
105228,0.9298081270239069
105230,0.9975778247706896
105231,0.9390799840990393
105239,0.9368428654417397
105242,0.9389652241967502
105244,0.997575874780395
105245,0.9574184378479653
105248,0.9346582299942231
105249,0.9361458672173192
105266,0.9390144707266475
105271,0.9390246997970058
105276,0.9390415734607094
105282,0.9389517349531007
105292,0.9369827595449627
105297,0.99743839902733
105332,0.9321985232644902
105333,0.9298269737854122
105343,0.9975071244098365
105344,0.9303209926895345
105345,0.9353470396065355
105357,0.9297519116636398
105359,0.9356242343508991
105366,0.9365745255491831
105367,0.9350719618441692
105370,0.9368229515192608
105377,0.938938827076004
105390,0.9323690544506379
105399,0.9368498820004614
105403,0.9975748769780356
105404,0.9389746665421697
105414,0.9418363426693317
105417,0.9368801044794816
105425,0.9322653898579366
105452,0.9298132866462154
105454,0.9395699672666076
105456,0.9363264463145898
105470,0.929787690188758
105471,0.9974860394371949
105483,0.9367781288896467
105493,0.9322182240044736
105508,0.9389551957631593
105514,0.9390252625465054
105515,0.9977017040490294
105528,0.9390434156987564
105529,0.9975754019198352
105531,0.9976942787326508
105532,0.9367509383355535
105558,0.997483037516379
105574,0.9388985898348087
105578,0.997309584308512
105584,0.9368500987124787
105595,0.9369138843232591
105617,0.9975772014902655
105618,0.9973124017550654
105621,0.9365772970667519
105625,0.9355284808133977
105629,0.9368701493054501
105630,0.9321776695514832
105634,0.9975764104319916
105635,0.9389163296174869
105641,0.9355762130628308
105647,0.9321488771627998
105648,0.9296269783820817
105655,0.9975793841004573
105657,0.9974849991973814
105672,0.9389670422004163
105678,0.9366333255009252
105682,0.941781916114319
105691,0.9388476971968964
105692,0.9323806266838974
105706,0.9389790060114799
105712,0.9365666382224597
105720,0.9486692757918888
105734,0.9321963959042545
105735,0.938957480508252
105736,0.939061392237128
105737,0.9297219352803452
105738,0.9389512711825702
105740,0.9364112701902619
105744,0.9300347829386933
105747,0.9389091814445535
105749,0.9418347555755108
105754,0.9416988477915623
105758,0.9297444847331979
105760,0.9365044772231447
105767,0.9975734905305274
105784,0.9507370846541214
105791,0.9369683586382921
105802,0.9368369554432514
105807,0.9419823524779607
105809,0.9335263875092176
105816,0.9366439406809967
105817,0.9297524665170437
105824,0.9323436207544264
105832,0.9421082228341644
105856,0.9453318195423833
105865,0.9975900452864809
105899,0.9368208595585833
105906,0.9974509255668397
105916,0.942349887618909
105923,0.9389701147242135
105937,0.9323057012315112
105965,0.3054859492946269
105966,0.9417849913203568
105968,0.9296923257098889
105973,0.9322724869811344
105976,0.9425425343925824
105978,0.9366634448955069
105979,0.9298781232904931
105991,0.9322192840129854
105998,0.9322482922472313
105999,0.9321768866168914
106000,0.9973154009360755
106001,0.9369436899111713
106010,0.937108159613217
106011,0.9418396957888747
106013,0.9389880482506526
106015,0.9975767563676398
106026,0.9388586082087357
106032,0.9975772195085025
106035,0.9298429343383596
106040,0.941822020452268
106041,0.9325489404814832
106044,0.9974853295417011
106053,0.9428693072100426
106054,0.9261949514682641
106065,0.9390118370777404
106081,0.9426704957396107
106083,0.9975867900652432
106087,0.9387856854398896
106090,0.9368718828479345
106101,0.9971976772463728
106102,0.9329782661046597
106109,0.9349720464167149
106116,0.9415882060822282
106150,0.9353206617229816
106155,0.9426963346855535
106166,0.9390145732725187
106176,0.9419136636745462
106189,0.9367184529023015
106199,0.9389741252547251
106205,0.9390007760840375
106206,0.9421445581723252
106211,0.936721829551571
106214,0.9364423053688158
106216,0.9353611125957636
106217,0.9388934767320448
106225,0.936759281341255
106249,0.9974793134836482
106256,0.9974506203784097
106258,0.9974837814174878
106261,0.9298374757199195
106262,0.935539149272716
106264,0.9299287702083747
106271,0.9417682402604992
106276,0.941712566079901
106277,0.9425799807447179
106286,0.9429578944657395
106293,0.9296626747836584
106295,0.941801218733313
106296,0.9388845746112743
106297,0.9418585719215656
106298,0.9390311872285639
106311,0.9360194977588377
106314,0.9390661737640841
106320,0.9322812173938315
106334,0.9320776797102714
106346,0.9974836041509401
106347,0.9416944252066067
106349,0.9975794453147447
106354,0.9390266852939115
106360,0.9457171964859525
106373,0.9299434568119481
106377,0.9975767920383526
106386,0.9368201509568038
106387,0.9461175306045148
106391,0.9362507474397764
106401,0.9390488672147782
106411,0.9389916897491829
106413,0.9324147526183941
106426,0.9323204943227539
106427,0.9977043114628547
106428,0.9390672153112531
106434,0.9389924163419875
106438,0.9368119820643988
106440,0.9389287735299608
106441,0.9365078343384107
106452,0.9418311381772673
106453,0.9389140356948038
106454,0.9209806243250014
106457,0.9420140255657327
106484,0.997699425192269
106488,0.9392951626531317
106491,0.9975791960491475
106514,0.9474220320282859
106527,0.9369667969657073
106528,0.9353289079988582
106529,0.9321388701425442
106534,0.9389388308065216
106550,0.9417526484431421
106577,0.9182212715212421
106585,0.9389666739827334
106590,0.9976181034012725
106607,0.9975748490225299
106610,0.9389731058523684
106611,0.9321222408819361
106612,0.9390656003241036
106624,0.9974798813135292
106631,0.9423004346743225
106647,0.9427857424930423
106660,0.9352893526488839
106674,0.9362802472476847
106687,0.9973119061850737
106712,0.942675187533198
106713,0.9971360693521287
106717,0.9299178341488417
106720,0.9369571246355484
106721,0.9368754144020238
106724,0.9395699745630612
106735,0.9322209542774481
106739,0.9322286677896869
106740,0.9975793752723766
106754,0.9405379402859262
106760,0.9427407777874589
106761,0.9388110941757997
106784,0.9407609375879827
106787,0.9368173508194358
106797,0.9321806719856087
106798,0.9976909049383192
106802,0.9322494750467633
106803,0.9425637249861467
106804,0.9394255995125844
106805,0.936851258634685
106810,0.9323229335138581
106812,0.9426068886309243
106813,0.9977331275370097
106817,0.9299263035741632
106822,0.9362531417929015
106823,0.9389879235554601
106827,0.9999313086822048
106841,0.9977191135904717
106851,0.9300830191092047
106852,0.9425520218650324
106853,0.9324071539931704
106854,0.9390052886298487
106861,0.9405597487091135
106873,0.9493775937805575
106877,0.9365582679766997
106878,0.9322058220369389
106881,0.9368884404159803
106900,0.9321845533192209
106906,0.9977093122596684
106907,0.935150270484211
106914,0.9297006623720198
106916,0.9640882125459187
106924,0.9298707000379894
106931,0.9367418054568998
106936,0.9388486487511862
106937,0.9355667688664453
106938,0.9365783129037358
106939,0.9390115295695292
106943,0.9975755875945914
106944,0.9973148717339934
106967,0.932226862977291
106980,0.9362617660146546
106986,0.9975718431864155
106987,0.9322156849397631
106990,0.9322246751693356
107013,0.9972151403264438
107023,0.9367927829680537
107033,0.9974865125601485
107037,0.9367017760622954
107048,0.9321373974238982
107071,0.9390213379119243
107081,0.9297461862716642
107113,0.9367452545333201
107130,0.9365236568107703
107131,0.9425946508532732
107145,0.9428365139734601
107156,0.9369165973340289
107219,0.9419790701004075
107222,0.9427269780699262
107223,0.9391196466336477
107232,0.9390021805931025
107245,0.9298933558620001
107246,0.9296341507032596
107247,0.9974865679276563
107256,0.9296782363730454
107259,0.9263366799469696
107260,0.9972101254746829
107279,0.9390542843392777
107280,0.9976005433931483
107281,0.9493700861281702
107285,0.9321156366581987
107329,0.9389102219422544
107337,0.9301222822239726
107349,0.9974866046754048
107350,0.938841808575551
107351,0.9974814004595738
107359,0.9389339691508977
107391,0.9370034691018881
107394,0.9418046441531188
107395,0.9973114409604921
107406,0.9389737178557183
107416,0.9321375814119034
107417,0.9975762796797342
107418,0.9975788756934019
107419,0.9978198189682848
107444,0.9388676523150887
107445,0.9388687872756787
107446,0.9389215944578715
107460,0.9975827688368911
107470,0.9388753666608022
107475,0.9974886889293679
107520,0.9389690525564153
107526,0.9297624632815458
107527,0.9977260207735154
107530,0.8606823347607129
107532,0.939005519681905
107534,0.9322420639844095
107535,0.9975785875883253
107554,0.9389227603511782
107556,0.9388778951618466
107559,0.9323647298379132
107561,0.936480522862262
107564,0.9298376556017837
107566,0.9389512617270664
107571,0.9418626294383033
107590,0.9322563404136812
107602,0.9425677404803664
107625,0.932216063754677
107626,0.9368825090924677
107635,0.938873928371968
107636,0.9367467325933249
107645,0.929751594687697
107652,0.9417434942182763
107655,0.997313438557772
107668,0.9320947178103135
107670,0.9389513062397904
107677,0.9296282240145985
107680,0.9322954838411455
107683,0.9974885045382236
107684,0.9974899745187646
107691,0.9322381197237871
107692,0.9427653964740595
107703,0.932170405868183
107709,0.9359463359050425
107710,0.929845653715001
107721,0.9368036238225996
107725,0.9429562573504375
107727,0.9390472542213465
107739,0.9419253648717202
107740,0.93897287177435
107741,0.9973140071880038
107747,0.997577491072355
107765,0.9323710102571773
107768,0.997305344801908
107775,0.9454181118468725
107782,0.9390444857760157
107790,0.9974908383304937
107801,0.9369354369225373
107807,0.9520022996531954
107811,0.9389463890658015
107817,0.9389749856413977
107826,0.9368055148125747
107838,0.9299095406615469
107839,0.997578953210378
107843,0.9416519680777293
107847,0.9417610065108508
107849,0.9419333505692637
107850,0.9977336432898648
107867,0.9322288944610826
107871,0.942794883504142
107908,0.9389385035957564
107913,0.9389498661274471
107927,0.9321561857328141
107931,0.9977000086247971
107955,0.9977306785209605
107962,0.9418146348552714
107977,0.9358590022414731
107978,0.936926458267776
107993,0.9368151954472344
108010,0.9351334554415348
108016,0.9322210313993721
108018,0.9391154964439395
108027,0.9429034636335331
108045,0.9757573280382551
108069,0.9287681094423519
108082,0.9426039999014653
108089,0.9428006962758293
108092,0.9413662838266518
108106,0.93884613248728
108112,0.9368911840610008
108120,0.9322474804664225
108122,0.9288195953407729
108135,0.9389800141303446
108170,0.9320825401921993
108171,0.9322086461975051
108177,0.9353687272970206
108180,0.939012421847854
108183,0.9368922697966044
108184,0.9297469839186122
108185,0.9389766315113705
108192,0.9323379212036446
108195,0.9406133696269947
108196,0.9322816074463471
108218,0.9297201265255755
108219,0.9324803308370423
108243,0.9324424482201646
108249,0.942378371916613
108251,0.9404397144413751
108274,0.9974826369637275
108280,0.9323552892531617
108289,0.938811815748085
108292,0.9365996387509556
108295,0.9368697292720559
108327,0.9972034843074443
108332,0.9354477981250988
108346,0.9974847240054726
108349,0.9417698990503394
